113254475,4982,0
113302547,4982,0
113357908,4982,0
113385547,4982,0
113400897,4982,0
113414290,4982,0
113417369,4982,0
113425469,4982,0
113254407,8326,0
113254415,8326,0
113254426,8326,0
113254433,8326,0
113254438,8326,0
113254446,8326,0
113254458,8326,0
113254470,8326,0
113254483,8326,0
113254490,8326,0
113254504,8326,0
113254512,8326,0
113254522,8326,0
113254538,8326,0
113254546,8326,0
113262620,8326,0
113262698,8326,0
113277984,8326,0
113278057,8326,0
113329305,8326,0
113385580,8326,0
113425494,8326,0
113436737,8326,0
113264770,9370,0
113288216,9370,0
113301532,9370,0
113330204,9370,0
113340549,9370,0
113340571,9370,0
113346590,9370,0
113358855,9370,0
113396783,9370,0
113417274,9370,0
113427513,9370,0
113269837,9816,0
113269844,9816,0
113308682,9816,0
113308766,9816,0
113308790,9816,0
113330270,9816,0
113350752,9816,0
113355788,9816,0
113372275,9816,0
113390704,9816,0
114305099,1918,0
114312345,1918,0
114316365,1918,0
114373709,1918,0
114382922,1918,0
114387040,1918,0
114389079,1918,0
114420743,1918,0
114420811,1918,0
114444322,1918,0
114462793,1918,0
114505801,1918,0
114318443,3382,0
114341981,3382,0
114403464,3382,0
114405493,3382,0
114405504,3382,0
114310172,4516,0
114392086,4516,0
114405397,4516,0
114332798,4817,0
114358422,4817,0
114406407,4817,0
114476179,4817,0
114494607,4817,0
114332791,4824,0
114358415,4824,0
114476172,4824,0
114494600,4824,0
114364524,5066,0
114365538,5066,0
114389081,5066,0
114391157,5066,0
114462782,5066,0
114465861,5066,0
114484369,5066,0
114349148,6618,0
114358402,6618,0
114389121,6618,0
114389132,6618,0
114406437,6618,0
114420860,6618,0
114420872,6618,0
114439251,6618,0
114442342,6618,0
114472037,6618,0
114349111,6655,0
114358365,6655,0
114389084,6655,0
114389095,6655,0
114420823,6655,0
114420835,6655,0
114439214,6655,0
114442305,6655,0
114472000,6655,0
114341918,9118,0
114341945,9118,0
114341963,9118,0
114374675,9118,0
114389095,9118,0
114390028,9118,0
114420842,9118,0
114436129,9118,0
114456631,9118,0
114484322,9118,0
114485296,9118,0
114313371,9658,0
114336819,9658,0
114341953,9658,0
114350234,9658,0
114389058,9658,0
114408500,9658,0
114421915,9658,0
114439205,9658,0
114452495,9658,0
114452559,9658,0
114459733,9658,0
114469965,9658,0
114325592,10058,0
114325612,10058,0
114331715,10058,0
114378882,10058,0
114389102,10058,0
115360804,729,0
115362971,729,0
115363954,729,0
115381264,729,0
115385429,729,0
115456015,729,0
115456038,729,0
115490895,729,0
115360789,744,0
115362956,744,0
115363939,744,0
115383437,744,0
115383446,744,0
115385414,744,0
115422351,744,0
115442830,744,0
115456023,744,0
115481741,744,0
115490880,744,0
115531923,744,0
115362933,767,0
115363916,767,0
115383414,767,0
115383423,767,0
115385391,767,0
115422328,767,0
115442807,767,0
115481718,767,0
115490857,767,0
115531900,767,0
115385411,2416,0
115399826,2416,0
115405838,2416,0
115405932,2416,0
115410995,2416,0
115428477,2416,0
115434547,2416,0
115469324,2416,0
115483801,2416,0
115488781,2416,0
115540058,2416,0
115359763,7783,0
115423297,7783,0
115462290,7783,0
115468359,7783,0
115468373,7783,0
115482694,7783,0
115519631,7783,0
115519638,7783,0
115361915,9377,0
115385361,9377,0
115398677,9377,0
115427349,9377,0
115437694,9377,0
115437716,9377,0
115443735,9377,0
115493928,9377,0
115514419,9377,0
115524658,9377,0
116410471,9710,0
116439053,9710,0
116447334,9710,0
116454516,9710,0
116486158,9710,0
116501622,9710,0
116502634,9710,0
116519015,9710,0
116549659,9710,0
116556833,9710,0
116567065,9710,0
119556223,45,0
119583776,45,0
119584913,45,0
119620634,45,0
119637020,45,0
119707702,45,0
119717943,45,0
120602734,7376,0
120633370,7376,0
120648709,7376,0
120657049,7376,0
120665160,7376,0
120680453,7376,0
120680520,7376,0
120705097,7376,0
120725575,7376,0
120751112,7376,0
120752199,7376,0
120765517,7376,0
120665240,7536,0
121651237,7449,0
121705552,7449,0
121705560,7449,0
121713749,7449,0
121752663,7449,0
121651310,7929,0
121666665,7929,0
121666690,7929,0
121712722,7929,0
121744465,7929,0
121759831,7929,0
121761894,7929,0
121772052,7929,0
121776223,7929,0
121810025,7929,0
121824411,7929,0
121825367,7929,0
121651275,8693,0
121711743,8693,0
121712747,8693,0
121712762,8693,0
121760884,8693,0
121760909,8693,0
121774189,8693,0
121651281,8929,0
121651347,8929,0
121652267,8929,0
121653401,8929,0
121698324,8929,0
121698340,8929,0
121698352,8929,0
121698381,8929,0
121713688,8929,0
121713698,8929,0
121713775,8929,0
121729041,8929,0
121729110,8929,0
121753606,8929,0
121753701,8929,0
121760801,8929,0
121760845,8929,0
121777179,8929,0
121651275,8935,0
121651341,8935,0
121652261,8935,0
121653395,8935,0
121698318,8935,0
121698334,8935,0
121698346,8935,0
121698375,8935,0
121713682,8935,0
121713692,8935,0
121713769,8935,0
121729035,8935,0
121729104,8935,0
121753695,8935,0
121760795,8935,0
121760839,8935,0
121777173,8935,0
121651246,9030,0
121653300,9030,0
121682038,9030,0
121682065,9030,0
121713674,9030,0
121714795,9030,0
121717841,9030,0
121730139,9030,0
121730148,9030,0
121746520,9030,0
121776249,9030,0
121796751,9030,0
121825416,9030,0
122708081,6899,0
122817610,6899,0
122873869,6899,0
125905929,7062,0
125908123,7062,0
125987963,7062,0
126019590,7062,0
126032904,7062,0
126940208,10540,0
126944408,10540,0
126952525,10540,0
127002704,10540,0
127077531,10540,0
127104072,10540,0
126926944,10700,0
126940207,10700,0
126944271,10700,0
126952520,10700,0
126952535,10700,0
126952545,10700,0
126970958,10700,0
127025248,10700,0
127077388,10700,0
127103059,10700,0
127104070,10700,0
126940179,10858,0
126944407,10858,0
127002702,10858,0
127025280,10858,0
127074333,10858,0
127077529,10858,0
127087769,10858,0
127104071,10858,0
126952518,11017,0
126952531,11017,0
126952538,11017,0
126961701,11017,0
127002702,11017,0
127002716,11017,0
127026269,11017,0
127077387,11017,0
127103051,11017,0
127104069,11017,0
127968341,298,0
128144428,298,0
128147490,298,0
127960156,608,0
127964297,608,0
127997046,608,0
128039033,608,0
128039048,608,0
128066646,608,0
128066661,608,0
128045131,7854,0
128051214,7854,0
128063583,7854,0
128102472,7854,0
128102479,7854,0
128150536,7854,0
128004239,7868,0
128035982,7868,0
128045117,7868,0
128051348,7868,0
128063569,7868,0
128102458,7868,0
128102465,7868,0
128116884,7868,0
127958034,8016,0
127958059,8016,0
127958086,8016,0
127958092,8016,0
127958115,8016,0
127958134,8016,0
127988814,8016,0
128005273,8016,0
128052377,8016,0
128053263,8016,0
128067592,8016,0
128071784,8016,0
128101394,8016,0
128105579,8016,0
128115780,8016,0
128148550,8016,0
127949851,9549,0
127988803,9549,0
127989801,9549,0
128009285,9549,0
128031785,9549,0
128037997,9549,0
128051271,9549,0
128052290,9549,0
128070802,9549,0
128075788,9549,0
128084092,9549,0
128085005,9549,0
127968345,9620,0
127973479,9620,0
128020584,9620,0
128037926,9620,0
128040026,9620,0
128070731,9620,0
128084021,9620,0
128084085,9620,0
128091259,9620,0
128101491,9620,0
128151669,9620,0
127975443,10460,0
127988864,10460,0
128010314,10460,0
128050256,10460,0
128073777,10460,0
128151557,10460,0
128152609,10460,0
128152728,10460,0
127988863,10620,0
127992904,10620,0
127992927,10620,0
128001176,10620,0
128050256,10620,0
128126027,10620,0
128126044,10620,0
128152726,10620,0
127959125,10936,0
127992905,10936,0
128001175,10936,0
128010358,10936,0
128050257,10936,0
128073778,10936,0
128126027,10936,0
128126044,10936,0
128136267,10936,0
128152726,10936,0
127964312,11095,0
127981703,11095,0
127988835,11095,0
127989887,11095,0
128001029,11095,0
128001036,11095,0
128001174,11095,0
128051214,11095,0
128074767,11095,0
128122988,11095,0
128151706,11095,0
127964298,11109,0
127981689,11109,0
127988821,11109,0
127989873,11109,0
128001160,11109,0
128122974,11109,0
128151692,11109,0
129016861,504,0
129034265,504,0
129037411,504,0
129037419,504,0
129057897,504,0
129079394,504,0
129099880,504,0
129121358,504,0
129187850,504,0
129053766,1925,0
129062979,1925,0
129067097,1925,0
129069136,1925,0
129100868,1925,0
129124379,1925,0
129142850,1925,0
129185858,1925,0
129038458,1993,0
129058936,1993,0
129067029,1993,0
129069068,1993,0
129140853,1993,0
129164383,1993,0
129179751,1993,0
129016887,2428,0
129030288,2428,0
129031302,2428,0
129037408,2428,0
129042471,2428,0
129059953,2428,0
129066023,2428,0
129115277,2428,0
129171534,2428,0
129198157,2428,0
129200155,2428,0
129025151,2713,0
129031179,2713,0
129031187,2713,0
129031195,2713,0
129074290,2713,0
129074297,2713,0
129116195,2713,0
129118236,2713,0
129142795,2713,0
129142803,2713,0
129200147,2713,0
129200156,2713,0
128998513,6742,0
129005719,6742,0
129038342,6742,0
129069061,6742,0
129069072,6742,0
129100812,6742,0
129133680,6742,0
129198192,6742,0
128998501,6754,0
129005707,6754,0
129049746,6754,0
129094801,6754,0
129133668,6754,0
129198180,6754,0
129021979,7375,0
129037318,7375,0
129045658,7375,0
129053701,7375,0
129053769,7375,0
129069062,7375,0
129069129,7375,0
129093706,7375,0
129114184,7375,0
129133573,7375,0
129139721,7375,0
129140808,7375,0
129154126,7375,0
129016900,8169,0
129030230,8169,0
129114263,8169,0
129016871,8491,0
129016897,8491,0
129057938,8491,0
129114267,8491,0
129187923,8491,0
129051801,8667,0
129052805,8667,0
129052820,8667,0
129093658,8667,0
129100942,8667,0
129114140,8667,0
129114247,8667,0
129154075,8667,0
129038476,8809,0
129051659,8809,0
129052678,8809,0
129053840,8809,0
129053850,8809,0
129069193,8809,0
129093752,8809,0
129093758,8809,0
129100825,8809,0
129100850,8809,0
129100953,8809,0
129108044,8809,0
129117331,8809,0
129038451,8834,0
129038467,8834,0
129038479,8834,0
129053815,8834,0
129053825,8834,0
129069168,8834,0
129093727,8834,0
129093733,8834,0
129100825,8834,0
129100928,8834,0
129108019,8834,0
129117306,8834,0
129038426,8859,0
129038442,8859,0
129038454,8859,0
129038483,8859,0
129053790,8859,0
129053800,8859,0
129069143,8859,0
129093702,8859,0
129093708,8859,0
129100903,8859,0
129100947,8859,0
129107994,8859,0
129117281,8859,0
129038351,8962,0
129038380,8962,0
129053774,8962,0
129057941,8962,0
129069109,8962,0
129093700,8962,0
129100844,8962,0
129022094,9006,0
129053730,9006,0
129054851,9006,0
129057897,9006,0
129069065,9006,0
129070195,9006,0
129070204,9006,0
129086576,9006,0
129093656,9006,0
129116305,9006,0
129085586,9224,0
129087641,9224,0
129153139,9224,0
129016926,9615,0
129022060,9615,0
129069165,9615,0
129086507,9615,0
129088607,9615,0
129099781,9615,0
129119312,9615,0
129132602,9615,0
129132666,9615,0
129139840,9615,0
129150072,9615,0
129200250,9615,0
129011836,9931,0
129086591,9931,0
129123452,9931,0
129185916,9931,0
129024096,10383,0
129049671,10383,0
129058857,10383,0
129058967,10383,0
129099853,10383,0
129122430,10383,0
129200203,10383,0
129200210,10383,0
129201262,10383,0
130055196,8031,0
130055223,8031,0
130055229,8031,0
130055252,8031,0
130055271,8031,0
130085951,8031,0
130102410,8031,0
130149514,8031,0
130168921,8031,0
130202716,8031,0
130212917,8031,0
130245687,8031,0
130085901,9813,0
130085985,9813,0
130086009,9813,0
130107489,9813,0
130127971,9813,0
130133007,9813,0
130149494,9813,0
130167923,9813,0
133225527,964,0
133225535,964,0
133324858,964,0
133325876,964,0
133336119,964,0
133336127,964,0
133342222,964,0
136378432,8885,0
136378448,8885,0
136378460,8885,0
136378489,8885,0
136393796,8885,0
136393806,8885,0
136393883,8885,0
136409149,8885,0
136409218,8885,0
136433708,8885,0
136433714,8885,0
136433809,8885,0
136440909,8885,0
136440953,8885,0
136457287,8885,0
137440354,6973,0
137443412,6973,0
137486425,6973,0
137501785,6973,0
137554015,6973,0
137567329,6973,0
139506718,47,0
139507855,47,0
139543576,47,0
139559962,47,0
139630644,47,0
139640885,47,0
140571793,7949,0
140587070,7949,0
140618813,7949,0
140634179,7949,0
140636242,7949,0
140650571,7949,0
140684373,7949,0
140698759,7949,0
140699715,7949,0
140731529,7949,0
141595728,885,0
141597705,885,0
141614214,885,0
141614222,885,0
141687887,885,0
141713545,885,0
141714563,885,0
141724806,885,0
141724814,885,0
141730909,885,0
141746182,885,0
141794311,885,0
141634569,7062,0
141636763,7062,0
141716603,7062,0
141748230,7062,0
141761544,7062,0
141604930,7699,0
141637781,7699,0
141667349,7699,0
141670484,7699,0
141682843,7699,0
141697178,7699,0
141772867,7699,0
142644366,1138,0
142648419,1138,0
142649418,1138,0
142652480,1138,0
142662665,1138,0
142668904,1138,0
142762137,1138,0
142832690,1138,0
142662664,1615,0
142662782,1615,0
142665879,1615,0
142694550,1615,0
142746633,1615,0
142774294,1615,0
142662673,1783,0
142678147,1783,0
142718087,1783,0
142732430,1783,0
142755969,1783,0
142832769,1783,0
142676085,5057,0
142677099,5057,0
142700642,5057,0
142702718,5057,0
142717961,5057,0
142774343,5057,0
142777422,5057,0
142795930,5057,0
142842979,5057,0
142677074,7447,0
142677082,7447,0
142685271,7447,0
142724185,7447,0
142785542,7447,0
142725196,7853,0
142731279,7853,0
142743648,7853,0
142782537,7853,0
142782544,7853,0
142830601,7853,0
142685189,8320,0
142716934,8320,0
142745605,8320,0
142745714,8320,0
142785628,8320,0
142796871,8320,0
142689434,8325,0
142745709,8325,0
142785623,8325,0
142796866,8325,0
142648416,8434,0
142648442,8434,0
142689325,8434,0
142732345,8434,0
142747699,8434,0
142819468,8434,0
142684314,8646,0
142689302,8646,0
142725167,8646,0
142732309,8646,0
142745649,8646,0
142785584,8646,0
142683261,8695,0
142684265,8695,0
142684280,8695,0
142732402,8695,0
142732427,8695,0
142745707,8695,0
142669971,8802,0
142683154,8802,0
142684173,8802,0
142685335,8802,0
142700688,8802,0
142725247,8802,0
142725253,8802,0
142732295,8802,0
142732320,8802,0
142732345,8802,0
142739539,8802,0
142748826,8802,0
143692851,694,0
143697016,694,0
143725600,694,0
143767587,694,0
143767602,694,0
143767625,694,0
143795215,694,0
143802482,694,0
143692836,709,0
143697001,709,0
143725585,709,0
143767572,709,0
143767587,709,0
143767610,709,0
143802467,709,0
143711349,1624,0
143714446,1624,0
143743117,1624,0
143819928,1624,0
143822861,1624,0
143711387,2569,0
143717522,2569,0
143781008,2569,0
143813779,2569,0
143823003,2569,0
143823926,2569,0
143880208,2569,0
143880247,2569,0
144758929,1466,0
144766061,1466,0
144773200,1466,0
144774196,1466,0
144787584,1466,0
144842901,1466,0
144852040,1466,0
144855131,1466,0
144872577,1466,0
144887834,1466,0
144904220,1466,0
144753756,2748,0
144802895,2748,0
144802902,2748,0
144766006,5385,0
144797820,5385,0
144900191,5385,0
144928875,5385,0
144939138,5385,0
144941067,5385,0
144750616,7378,0
144774295,7378,0
144782406,7378,0
144797766,7378,0
144822343,7378,0
144842821,7378,0
144868358,7378,0
144869445,7378,0
144882763,7378,0
144766022,8024,0
144782481,8024,0
144829585,8024,0
144830471,8024,0
144848992,8024,0
144878602,8024,0
144882787,8024,0
144892988,8024,0
144925758,8024,0
144745517,8485,0
144745543,8485,0
144786584,8485,0
144829446,8485,0
144916569,8485,0
144750616,9151,0
144750634,9151,0
144797766,9151,0
144829513,9151,0
144865302,9151,0
144892993,9151,0
144893967,9151,0
144938039,9151,0
145815561,8956,0
145815573,8956,0
145815602,8956,0
145830919,8956,0
145830996,8956,0
145835163,8956,0
145846331,8956,0
145870922,8956,0
145878022,8956,0
145878066,8956,0
146850915,2741,0
146900054,2741,0
146900061,2741,0
146941959,2741,0
147903497,6701,0
147912751,6701,0
147943470,6701,0
147943481,6701,0
147975209,6701,0
147975221,6701,0
147996691,6701,0
148008089,6701,0
148026386,6701,0
148072601,6701,0
147891214,9695,0
147896348,9695,0
147904629,9695,0
147911811,9695,0
147943453,9695,0
147958917,9695,0
147959929,9695,0
147962895,9695,0
147976310,9695,0
148006954,9695,0
148014128,9695,0
148024360,9695,0
148074538,9695,0
147911686,9928,0
147960962,9928,0
147997823,9928,0
148060287,9928,0
148953231,2429,0
148954245,2429,0
148960351,2429,0
148965414,2429,0
148982896,2429,0
148988966,2429,0
149038220,2429,0
149094477,2429,0
149121100,2429,0
149123098,2429,0
149145676,2429,0
148953223,8120,0
148976689,8120,0
149023793,8120,0
150008853,582,0
150008861,582,0
150017168,582,0
150029339,582,0
150050836,582,0
150059155,582,0
150071322,582,0
150086768,582,0
150086783,582,0
151073871,808,0
151094350,808,0
151133261,808,0
151183443,808,0
151231572,808,0
151057471,5860,0
151058525,5860,0
151078920,5860,0
151078926,5860,0
151199789,5860,0
151220252,5860,0
151225452,5860,0
151244849,5860,0
151058460,6720,0
151089179,6720,0
151089190,6720,0
151120918,6720,0
151120930,6720,0
151153798,6720,0
151218310,6720,0
151057487,10509,0
151069804,10509,0
151078937,10509,0
151118879,10509,0
151119983,10509,0
151221351,10509,0
151057470,10796,0
151057489,10796,0
151118910,10796,0
151120012,10796,0
151191643,10796,0
151221381,10796,0
151242852,10796,0
151061527,10986,0
151069797,10986,0
151069810,10986,0
151069817,10986,0
151078980,10986,0
151118879,10986,0
151119981,10986,0
151119995,10986,0
151143548,10986,0
151194649,10986,0
151194666,10986,0
151204889,10986,0
151220330,10986,0
151221348,10986,0
152098889,1538,0
152099925,1538,0
152106021,1538,0
152113160,1538,0
152127544,1538,0
152182861,1538,0
152183894,1538,0
152195091,1538,0
152211555,1538,0
152212537,1538,0
152291401,1538,0
152106022,2392,0
152106116,2392,0
152111179,2392,0
152128661,2392,0
152134731,2392,0
152156184,2392,0
152169508,2392,0
152188965,2392,0
152240242,2392,0
152266865,2392,0
152268863,2392,0
152291441,2392,0
152127621,10055,0
152137841,10055,0
152280145,10055,0
152098936,11110,0
152106068,11110,0
152107120,11110,0
152118407,11110,0
152240221,11110,0
152268939,11110,0
152291430,11110,0
153147533,1470,0
153148569,1470,0
153154665,1470,0
153161804,1470,0
153162800,1470,0
153176188,1470,0
153231505,1470,0
153232538,1470,0
153240644,1470,0
153243735,1470,0
153261181,1470,0
153276438,1470,0
153292824,1470,0
153340045,1470,0
153171027,1912,0
153180240,1912,0
153184358,1912,0
153186397,1912,0
153203718,1912,0
153218061,1912,0
153218129,1912,0
153241640,1912,0
153260111,1912,0
153303119,1912,0
153326691,1912,0
153343000,1912,0
153170987,1952,0
153180200,1952,0
153184318,1952,0
153186357,1952,0
153218089,1952,0
153260071,1952,0
153281672,1952,0
153297040,1952,0
153303079,1952,0
153326651,1952,0
153344136,1952,0
153154615,9561,0
153155613,9561,0
153175097,9561,0
153197597,9561,0
153203809,9561,0
153205909,9561,0
153217083,9561,0
153218102,9561,0
153236614,9561,0
153249904,9561,0
153328761,9561,0
154234966,9417,0
154234988,9417,0
154265732,9417,0
154290320,9417,0
154299537,9417,0
154311691,9417,0
154321930,9417,0
155244598,1557,0
155245634,1557,0
155251730,1557,0
155273253,1557,0
155328570,1557,0
155329603,1557,0
155357264,1557,0
155358246,1557,0
155437110,1557,0
158404735,5047,0
158405749,5047,0
158429292,5047,0
158431368,5047,0
158446611,5047,0
158474250,5047,0
158502993,5047,0
158506072,5047,0
158571629,5047,0
159439877,1022,0
159439997,1022,0
159522932,1022,0
159550469,1022,0
159438860,1291,0
159440023,1291,0
159454353,1291,0
159473811,1291,0
159557656,1291,0
160488459,1016,0
160488579,1016,0
160571514,1016,0
160587782,1016,0
160599051,1016,0
161536139,9673,0
161543321,9673,0
161574963,9673,0
161590427,9673,0
161591439,9673,0
161594405,9673,0
161607820,9673,0
161625110,9673,0
161638464,9673,0
161645638,9673,0
161655870,9673,0
161706048,9673,0
161717257,9673,0
161536075,9737,0
161543257,9737,0
161590363,9737,0
161591375,9737,0
161607756,9737,0
161645574,9737,0
162585608,2716,0
162585616,2716,0
162585624,2716,0
162628719,2716,0
162628726,2716,0
162670624,2716,0
162672665,2716,0
162697224,2716,0
162697232,2716,0
162754576,2716,0
162754585,2716,0
162604078,6854,0
162649133,6854,0
162663543,6854,0
162719802,6854,0
162606117,7185,0
162608160,7185,0
162609214,7185,0
162688052,7185,0
162689101,7185,0
162689127,7185,0
162704431,7185,0
162773071,7185,0
162591888,7237,0
162607239,7237,0
162608271,7237,0
162609162,7237,0
162623632,7237,0
162647179,7237,0
162655370,7237,0
162670733,7237,0
162688143,7237,0
162689049,7237,0
162689075,7237,0
162694291,7237,0
162773019,7237,0
162600085,7380,0
162608196,7380,0
162608282,7380,0
162623556,7380,0
162648133,7380,0
162668611,7380,0
162695235,7380,0
162708553,7380,0
162785307,7380,0
162591798,9562,0
162592796,9562,0
162612280,9562,0
162634780,9562,0
162640992,9562,0
162643092,9562,0
162654266,9562,0
162655285,9562,0
162673797,9562,0
162687087,9562,0
162765944,9562,0
163640439,7262,0
163655790,7262,0
163656822,7262,0
163672183,7262,0
163695730,7262,0
163703921,7262,0
163719284,7262,0
163736694,7262,0
163737626,7262,0
163742842,7262,0
163834001,7262,0
163640413,7288,0
163655764,7288,0
163656796,7288,0
163672157,7288,0
163695704,7288,0
163703895,7288,0
163719258,7288,0
163736668,7288,0
163742816,7288,0
163833975,7288,0
165769264,9173,0
165801011,9173,0
165864491,9173,0
165909537,9173,0
166835295,4722,0
166835302,4722,0
166911051,4722,0
166943784,4722,0
166969383,4722,0
168892554,1776,0
168932494,1776,0
168946837,1776,0
168960007,1776,0
168970376,1776,0
168987655,1776,0
169047176,1776,0
168891537,7384,0
168891545,7384,0
168899648,7384,0
168899734,7384,0
168915008,7384,0
168938648,7384,0
168939585,7384,0
168960063,7384,0
168986687,7384,0
169000005,7384,0
169076759,7384,0
168883283,9743,0
168930389,9743,0
168931401,9743,0
168947782,9743,0
168887323,10347,0
168895595,10347,0
168904781,10347,0
168945777,10347,0
168946724,10347,0
169020444,10347,0
169046127,10347,0
169046134,10347,0
169047186,10347,0
169086099,10347,0
169932805,2110,0
170125375,2110,0
169940050,7447,0
169940058,7447,0
169948247,7447,0
169987161,7447,0
170048518,7447,0
171057271,1019,0
171084808,1019,0
171057263,1027,0
170989699,1783,0
171029639,1783,0
171043982,1783,0
171067521,1783,0
171144321,1783,0
171168921,1783,0
172054656,1637,0
172105874,1637,0
172131467,1637,0
172133522,1637,0
172050554,1991,0
172058647,1991,0
172060686,1991,0
172132471,1991,0
172156001,1991,0
172171369,1991,0
172200980,1991,0
172218465,1991,0
172221457,1991,0
172230762,1991,0
172065895,2724,0
172065902,2724,0
172107800,2724,0
172109841,2724,0
172134408,2724,0
172191752,2724,0
172191761,2724,0
172065887,2732,0
172065894,2732,0
172107792,2732,0
172109833,2732,0
172191753,2732,0
172036142,5128,0
172037156,5128,0
172060699,5128,0
172060817,5128,0
172060827,5128,0
172062775,5128,0
172137479,5128,0
172137602,5128,0
172155987,5128,0
172202136,5128,0
172203036,5128,0
172203122,5128,0
173098017,265,0
173140001,265,0
173233229,265,0
173236291,265,0
173154324,1595,0
173155357,1595,0
173183018,1595,0
173262864,1595,0
173141082,2623,0
173156477,2623,0
173158518,2623,0
173173853,2623,0
173183077,2623,0
173183085,2623,0
173240429,2623,0
173240438,2623,0
173089851,6563,0
173126711,6563,0
173126748,6563,0
173159562,6563,0
173241375,6563,0
173277202,6563,0
174132378,99,0
174157953,99,0
174172286,99,0
174295157,99,0
174315638,99,0
175181863,5135,0
175182877,5135,0
175182999,5135,0
175206420,5135,0
175206538,5135,0
175206548,5135,0
175208496,5135,0
175283323,5135,0
175301708,5135,0
175347857,5135,0
175348757,5135,0
175348843,5135,0
175182876,5258,0
175182968,5258,0
175196263,5258,0
175206415,5258,0
175206425,5258,0
175206437,5258,0
175206448,5258,0
175253631,5258,0
175347734,5258,0
175349859,5258,0
175349898,5258,0
175362127,5258,0
175206475,9428,0
175206497,9428,0
175237241,9428,0
175261829,9428,0
175271046,9428,0
177365036,978,0
177366054,978,0
177376297,978,0
177376305,978,0
178348155,1315,0
178399383,1315,0
178407579,1315,0
179389483,28,0
179405869,28,0
179417107,28,0
179423249,28,0
179442707,28,0
179476551,28,0
179486792,28,0
179557446,28,0
179384460,7232,0
179385492,7232,0
179386383,7232,0
179400853,7232,0
179424400,7232,0
179432591,7232,0
179447954,7232,0
179465221,7232,0
179465364,7232,0
179466270,7232,0
179466296,7232,0
179471512,7232,0
179550240,7232,0
179584096,7232,0
179385479,8034,0
179432583,8034,0
179451990,8034,0
179485785,8034,0
179495986,8034,0
179528756,8034,0
179416157,9735,0
179417169,9735,0
179433550,9735,0
179471368,9735,0
180432981,7926,0
180464724,7926,0
180480090,7926,0
180482153,7926,0
180492311,7926,0
180496482,7926,0
180530284,7926,0
180531207,7926,0
180545626,7926,0
180432974,7933,0
180464717,7933,0
180480083,7933,0
180482146,7933,0
180492304,7933,0
180496475,7933,0
180530277,7933,0
180544663,7933,0
180545619,7933,0
180577433,7933,0
181497884,6719,0
181497895,6719,0
181529623,6719,0
181529635,6719,0
181562503,6719,0
181627015,6719,0
181682311,6719,0
182536251,9339,0
182552637,9339,0
182562847,9339,0
182564902,9339,0
182602830,9339,0
182623321,9339,0
182633560,9339,0
182702094,9339,0
182706255,9339,0
182717454,9339,0
183595120,5043,0
183597196,5043,0
183612439,5043,0
